Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Sales,Quantity,Discount,Profit
CA-2017-107727,10/19/2017,10/23/2017,Second Class,MA-17560,Home Office,United States,Houston,Texas,77095,Central,29.472,3,0.2,9.9468
CA-2017-107748,12/10/2017,12/12/2017,Second Class,AG-10330,Consumer,United States,Stockton,California,95207,West,108.80000000000001,6,0.1,40.962799999999994
CA-2017-107825,11/18/2017,11/18/2017,Same Day,NB-18655,Corporate,United States,Milwaukee,Wisconsin,53209,Central,143.48,11,0.0,41.7572
CA-2017-107832,11/23/2017,11/26/2017,Second Class,FH-14275,Corporate,United States,Philadelphia,Pennsylvania,19120,East,7.476,1,0.7,-5.9808
CA-2017-107853,5/26/2017,5/31/2017,Standard Class,CD-11920,Consumer,United States,Oceanside,California,92054,West,12.96,2,0.0,6.2208
CA-2017-107874,11/21/2017,11/25/2017,Standard Class,SW-20275,Consumer,United States,New York City,New York,10035,East,27.42,1,0.0,11.2422
CA-2017-107909,9/1/2017,9/6/2017,Standard Class,SS-20875,Consumer,United States,Redmond,Washington,98052,West,42.91,6,0.1,14.8186
CA-2017-107958,7/2/2017,7/5/2017,First Class,AH-10120,Home Office,United States,Houston,Texas,77036,Central,169.192,9,0.5,51.3259
CA-2017-107986,12/13/2017,12/13/2017,Same Day,MW-18220,Consumer,United States,Seattle,Washington,98103,West,31.44,3,0.0,8.4888
CA-2017-108000,1/12/2017,1/16/2017,Standard Class,LS-16945,Corporate,United States,San Francisco,California,94110,West,9.78,1,0.0,4.89
CA-2017-108035,11/29/2017,12/3/2017,Standard Class,TT-21070,Consumer,United States,Chattanooga,Tennessee,37421,South,491.888,7,0.2,67.831
CA-2017-108070,4/16/2017,4/20/2017,Standard Class,JE-15745,Consumer,United States,San Jose,California,95123,West,308.753,5,0.075,-3.9898000000000002
CA-2017-108091,11/16/2017,11/21/2017,Standard Class,EK-13795,Home Office,United States,Escondido,California,92025,West,23.36,4,0.0,6.0736
CA-2017-108112,11/15/2017,11/20/2017,Standard Class,DK-12895,Consumer,United States,Miramar,Florida,33023,South,559.2,8,0.2,55.016
CA-2017-108287,12/18/2017,12/20/2017,First Class,AG-10330,Consumer,United States,Charlotte,North Carolina,28205,South,12.672,9,0.2,1.4256
CA-2017-108294,12/10/2017,12/10/2017,Same Day,LS-16975,Home Office,United States,Omaha,Nebraska,68104,Central,34.5,3,0.0,15.525
CA-2017-108322,4/30/2017,5/5/2017,Standard Class,SS-20140,Corporate,United States,Pompano Beach,Florida,33068,South,26.056,11,0.2,6.9585
CA-2017-108441,6/12/2017,6/18/2017,Standard Class,SB-20170,Consumer,United States,New York City,New York,10035,East,954.548,14,0.07500000000000001,173.3126
CA-2017-108539,3/21/2017,3/23/2017,Second Class,SC-20725,Consumer,United States,Los Angeles,California,90045,West,745.2800000000001,9,0.13333333333333333,217.327
CA-2017-108553,4/23/2017,4/29/2017,Standard Class,SK-19990,Consumer,United States,New York City,New York,10024,East,244.64999999999998,9,0.0,72.1756
CA-2017-108749,9/12/2017,9/15/2017,First Class,DJ-13510,Corporate,United States,Woonsocket,Rhode Island,2895,East,91.14,10,0.0,44.662800000000004
CA-2017-108756,12/25/2017,12/29/2017,Standard Class,PO-18865,Consumer,United States,East Orange,New Jersey,7017,East,31.8,3,0.0,13.674
CA-2017-108791,7/27/2017,7/31/2017,Standard Class,TM-21490,Consumer,United States,Yonkers,New York,10701,East,558.81,9,0.0,140.00029999999998
CA-2017-108910,9/24/2017,9/29/2017,Standard Class,KC-16540,Consumer,United States,Newark,Ohio,43055,East,103.056,3,0.2,24.4758
CA-2017-108931,9/14/2017,9/19/2017,Standard Class,HZ-14950,Consumer,United States,New York City,New York,10024,East,20.12,4,0.0,9.516399999999999
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Home Office,United States,Troy,Ohio,45373,East,1448.853,18,0.4,-127.2337
CA-2017-109183,12/4/2017,12/9/2017,Standard Class,LR-16915,Consumer,United States,Nashville,Tennessee,37211,South,649.0,2,0.5,-272.58
CA-2017-109393,6/30/2017,7/2/2017,Second Class,JC-15775,Consumer,United States,Los Angeles,California,90032,West,435.999,3,0.15,5.1294
CA-2017-109589,12/21/2017,12/24/2017,First Class,BD-11635,Consumer,United States,Bowling Green,Kentucky,42104,South,71.0,4,0.0,27.69
CA-2017-109701,12/2/2017,12/3/2017,Same Day,AM-10360,Corporate,United States,Los Angeles,California,90032,West,178.89000000000001,19,0.08,58.3446
CA-2017-109750,7/22/2017,7/28/2017,Standard Class,FH-14365,Corporate,United States,New York City,New York,10009,East,29.97,3,0.0,14.0859
CA-2017-109757,9/4/2017,9/9/2017,Second Class,MD-17350,Consumer,United States,Akron,Ohio,44312,East,49.704,15,0.44999999999999996,-19.142400000000002
CA-2017-109778,7/16/2017,7/21/2017,Standard Class,VM-21685,Home Office,United States,Woodstock,Illinois,60098,Central,2.912,2,0.2,0.91
CA-2017-109946,4/16/2017,4/21/2017,Standard Class,PL-18925,Home Office,United States,Chicago,Illinois,60610,Central,16.52,5,0.2,2.065
CA-2017-110198,5/1/2017,5/2/2017,First Class,AG-10900,Consumer,United States,Coral Springs,Florida,33065,South,318.96,5,0.2,-14.219999999999999
CA-2017-110212,5/1/2017,5/5/2017,Standard Class,SJ-20125,Home Office,United States,Texarkana,Arkansas,71854,South,48.9,5,0.0,18.093
CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Corporate,United States,Tallahassee,Florida,32303,South,68.967,13,0.36666666666666664,17.2347
CA-2017-110373,10/27/2017,10/30/2017,Second Class,MA-17560,Home Office,United States,Chicago,Illinois,60610,Central,34.24,5,0.2,4.2438
CA-2017-110380,9/2/2017,9/7/2017,Standard Class,PF-19225,Consumer,United States,San Francisco,California,94122,West,6.57,3,0.0,1.7739
CA-2017-110429,11/3/2017,11/8/2017,Standard Class,DM-13015,Consumer,United States,Philadelphia,Pennsylvania,19143,East,11.673,3,0.7,-7.782
CA-2017-110443,11/21/2017,11/25/2017,Standard Class,CK-12205,Consumer,United States,Renton,Washington,98059,West,1242.6319999999998,14,0.13333333333333333,185.4324
CA-2017-110478,3/4/2017,3/9/2017,Standard Class,SP-20860,Corporate,United States,Los Angeles,California,90045,West,24.57,5,0.0,9.7178
CA-2017-110625,12/23/2017,12/30/2017,Standard Class,JB-16045,Home Office,United States,Danbury,Connecticut,6810,East,27.46,2,0.0,9.8856
CA-2017-110821,8/7/2017,8/8/2017,First Class,CK-12205,Consumer,United States,Dallas,Texas,75081,Central,237.608,5,0.2,-38.5469
CA-2017-110842,11/11/2017,11/16/2017,Standard Class,GA-14725,Consumer,United States,Los Angeles,California,90036,West,151.93,9,0.06666666666666667,51.68260000000001
CA-2017-110905,9/10/2017,9/15/2017,Second Class,RW-19690,Consumer,United States,Springfield,Missouri,65807,Central,808.92,30,0.0,125.3079
CA-2017-110926,11/19/2017,11/23/2017,Standard Class,DD-13570,Consumer,United States,Alexandria,Virginia,22304,South,25.06,7,0.0,12.53
CA-2017-110940,7/23/2017,7/28/2017,Standard Class,AZ-10750,Consumer,United States,Wheeling,Illinois,60090,Central,121.536,4,0.2,15.192
CA-2017-111178,6/15/2017,6/22/2017,Standard Class,TD-20995,Consumer,United States,Quincy,Illinois,62301,Central,19.56,5,0.2,1.7115
CA-2017-111220,9/2/2017,9/8/2017,Standard Class,JS-15595,Corporate,United States,Chicago,Illinois,60653,Central,257.508,11,0.39999999999999997,-53.7226
CA-2017-111262,10/28/2017,11/1/2017,Second Class,KH-16510,Consumer,United States,Houston,Texas,77095,Central,65.728,7,0.20000000000000004,-0.5287999999999999
CA-2017-111269,6/16/2017,6/18/2017,Second Class,CS-12355,Consumer,United States,Dublin,Ohio,43017,East,503.872,11,0.2,109.7832
CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,Consumer,United States,Fargo,North Dakota,58103,Central,891.53,24,0.0,216.5907
CA-2017-111374,2/24/2017,2/28/2017,Standard Class,CB-12415,Consumer,United States,Philadelphia,Pennsylvania,19134,East,4.956,4,0.7,-3.7996
CA-2017-111388,9/2/2017,9/2/2017,Same Day,SU-20665,Home Office,United States,Seattle,Washington,98103,West,215.976,3,0.2,-2.6997
CA-2017-111556,11/20/2017,11/22/2017,First Class,CD-11920,Consumer,United States,New York City,New York,10035,East,1559.6680000000001,15,0.05,344.053
CA-2017-111577,10/16/2017,10/21/2017,Standard Class,AJ-10780,Corporate,United States,Scottsdale,Arizona,85254,West,307.776,7,0.2,111.5688
CA-2017-111591,3/21/2017,3/25/2017,Standard Class,PS-18970,Home Office,United States,Seattle,Washington,98105,West,425.056,20,0.05,24.317
CA-2017-111647,7/3/2017,7/7/2017,Standard Class,RD-19585,Consumer,United States,Plano,Texas,75023,Central,167.968,4,0.2,62.988
CA-2017-111689,11/30/2017,12/2/2017,Second Class,HP-14815,Home Office,United States,New York City,New York,10024,East,1311.372,8,0.15000000000000002,285.4993
CA-2017-111717,10/10/2017,10/16/2017,Standard Class,SW-20245,Consumer,United States,Aurora,Illinois,60505,Central,239.358,3,0.3,-47.8716
CA-2017-111738,1/3/2017,1/7/2017,Standard Class,CM-12385,Consumer,United States,San Francisco,California,94110,West,2031.3919999999998,11,0.1,685.6176
CA-2017-111808,12/16/2017,12/20/2017,Standard Class,AR-10510,Consumer,United States,Tulsa,Oklahoma,74133,Central,10.8,5,0.0,5.184
CA-2017-112004,9/25/2017,9/28/2017,First Class,AH-10075,Corporate,United States,Chester,Pennsylvania,19013,East,199.49099999999999,7,0.44999999999999996,-49.254599999999996
CA-2017-112039,3/25/2017,3/29/2017,Standard Class,JC-15775,Consumer,United States,San Antonio,Texas,78207,Central,470.376,3,0.2,47.0376
CA-2017-112172,6/10/2017,6/14/2017,Second Class,MM-18280,Corporate,United States,New York City,New York,10024,East,14.13,3,0.0,0.7065
CA-2017-112431,10/12/2017,10/14/2017,Second Class,RW-19690,Consumer,United States,Los Angeles,California,90049,West,441.71999999999997,14,0.0,132.33960000000002
CA-2017-112473,5/25/2017,6/1/2017,Standard Class,JL-15505,Consumer,United States,Houston,Texas,77070,Central,50.136,3,0.2,-11.2806
CA-2017-112487,12/26/2017,12/30/2017,Standard Class,TC-21535,Home Office,United States,Columbus,Ohio,43229,East,3.132,2,0.7,-2.61
CA-2017-112515,9/17/2017,9/21/2017,Second Class,AS-10225,Corporate,United States,Provo,Utah,84604,West,1782.104,21,0.08571428571428573,247.5869
CA-2017-112529,11/19/2017,11/21/2017,First Class,SC-20770,Corporate,United States,San Antonio,Texas,78207,Central,749.8919999999999,10,0.25,-63.0732
CA-2017-112536,5/18/2017,5/23/2017,Standard Class,SG-20890,Corporate,United States,Mcallen,Texas,78501,Central,17.798000000000002,10,0.6,-13.278500000000001
CA-2017-112725,1/30/2017,2/6/2017,Standard Class,EH-14125,Home Office,United States,San Francisco,California,94110,West,142.344,11,0.06666666666666667,-5.473800000000001
CA-2017-112753,6/18/2017,6/23/2017,Standard Class,CC-12670,Consumer,United States,Los Angeles,California,90032,West,956.8035,15,0.075,94.6449
CA-2017-112774,9/11/2017,9/12/2017,First Class,RC-19960,Consumer,United States,Jacksonville,Florida,32216,South,34.504,1,0.2,6.0382
CA-2017-112809,8/18/2017,8/22/2017,Standard Class,RA-19915,Consumer,United States,Dallas,Texas,75220,Central,228.188,12,0.6,-32.0998
CA-2017-112844,11/13/2017,11/16/2017,Second Class,SP-20620,Corporate,United States,Buffalo,New York,14215,East,198.54999999999998,7,0.0,43.198
CA-2017-112865,5/18/2017,5/22/2017,Standard Class,BH-11710,Consumer,United States,Philadelphia,Pennsylvania,19140,East,36.048,3,0.2,-0.9012
CA-2017-112956,8/21/2017,8/27/2017,Standard Class,TH-21550,Home Office,United States,Columbia,Maryland,21044,East,394.47999999999996,11,0.0,172.95919999999998
CA-2017-112984,9/16/2017,9/18/2017,Second Class,EH-14185,Consumer,United States,Philadelphia,Pennsylvania,19143,East,20.544,6,0.2,6.42
CA-2017-113075,9/2/2017,9/6/2017,Standard Class,MC-18100,Consumer,United States,Chicago,Illinois,60623,Central,40.68,3,0.2,-7.119
CA-2017-113208,3/26/2017,4/2/2017,Standard Class,ML-18040,Corporate,United States,Dearborn,Michigan,48126,Central,60.84,3,0.0,23.1192
CA-2017-113278,1/14/2017,1/20/2017,Standard Class,HR-14770,Home Office,United States,Richmond,Indiana,47374,Central,358.7,24,0.0,111.17939999999999
CA-2017-113355,12/1/2017,12/5/2017,Standard Class,SJ-20215,Consumer,United States,Grand Prairie,Texas,75051,Central,536.858,8,0.25,6.6099
CA-2017-113418,10/1/2017,10/3/2017,First Class,CM-12655,Home Office,United States,New York City,New York,10035,East,1704.89,11,0.0,767.2005
CA-2017-113453,10/21/2017,10/28/2017,Standard Class,CM-12160,Consumer,United States,Philadelphia,Pennsylvania,19143,East,401.36400000000003,5,0.30000000000000004,-81.4582
CA-2017-113460,11/7/2017,11/9/2017,Second Class,KN-16390,Corporate,United States,Clinton,Maryland,20735,East,272.97,3,0.0,43.6752
CA-2017-113474,3/30/2017,3/31/2017,First Class,TM-21490,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,325.86,2,0.0,149.8956
CA-2017-113481,1/2/2017,1/4/2017,First Class,AS-10045,Corporate,United States,Jacksonville,North Carolina,28540,South,740.214,13,0.6333333333333333,-61.5156
CA-2017-113530,5/19/2017,5/21/2017,Second Class,BC-11125,Home Office,United States,San Francisco,California,94109,West,726.828,16,0.05,55.8998
CA-2017-113558,10/21/2017,10/26/2017,Standard Class,PH-18790,Home Office,United States,Lakeland,Florida,33801,South,729.648,6,0.2,47.8878
CA-2017-113670,10/15/2017,10/17/2017,First Class,RS-19765,Corporate,United States,Los Angeles,California,90045,West,715.19,8,0.1,106.8035
CA-2017-113705,3/27/2017,3/29/2017,Second Class,LC-16870,Consumer,United States,Richmond,Virginia,23223,South,874.8,18,0.0,144.8492
CA-2017-113873,11/13/2017,11/19/2017,Standard Class,KE-16420,Corporate,United States,Dallas,Texas,75220,Central,267.7912,7,0.26,-21.0854
CA-2017-113908,6/3/2017,6/9/2017,Standard Class,KN-16390,Corporate,United States,New York City,New York,10011,East,508.78799999999995,12,0.13333333333333333,-57.02040000000001
CA-2017-114055,12/25/2017,12/29/2017,Second Class,MH-18115,Home Office,United States,Huntsville,Alabama,35810,South,819.2800000000001,12,0.0,372.8058
CA-2017-114216,9/2/2017,9/6/2017,Standard Class,RK-19300,Consumer,United States,Philadelphia,Pennsylvania,19140,East,12.192,3,0.2,4.1148
CA-2017-114370,3/14/2017,3/17/2017,Second Class,BN-11470,Corporate,United States,Chicago,Illinois,60623,Central,49.616,2,0.2,4.9616
CA-2017-114412,4/15/2017,4/20/2017,Standard Class,AA-10480,Consumer,United States,Concord,North Carolina,28027,South,15.552,3,0.2,5.4432
CA-2017-114440,9/14/2017,9/17/2017,Second Class,TB-21520,Consumer,United States,Jackson,Michigan,49201,Central,19.05,3,0.0,8.763
CA-2017-114524,3/31/2017,4/5/2017,Second Class,EG-13900,Consumer,United States,Chicago,Illinois,60623,Central,13.468,13,0.8,-22.8956
CA-2017-114552,9/2/2017,9/8/2017,Standard Class,Dl-13600,Corporate,United States,Cleveland,Ohio,44105,East,15.072,3,0.2,4.1448
CA-2017-114636,8/25/2017,8/29/2017,Standard Class,GA-14725,Consumer,United States,Charlotte,North Carolina,28205,South,192.16,5,0.2,67.256
CA-2017-114804,10/17/2017,10/19/2017,Second Class,BF-11020,Corporate,United States,Modesto,California,95351,West,52.792,1,0.2,4.6193
CA-2017-115070,4/10/2017,4/14/2017,Second Class,MG-18205,Corporate,United States,Jacksonville,Florida,32216,South,16.739,8,0.44999999999999996,-1.2453
CA-2017-115119,10/26/2017,10/30/2017,Standard Class,SC-20440,Corporate,United States,Lancaster,Pennsylvania,17602,East,142.98000000000002,8,0.55,-78.4845
CA-2017-115322,5/11/2017,5/16/2017,Second Class,ZC-21910,Consumer,United States,New York City,New York,10024,East,43.92,3,0.0,12.7368
CA-2017-115364,6/26/2017,7/2/2017,Standard Class,OT-18730,Consumer,United States,San Diego,California,92105,West,83.76,12,0.0,1.6752
CA-2017-115448,11/11/2017,11/14/2017,First Class,MH-18025,Consumer,United States,Knoxville,Tennessee,37918,South,88.92,5,0.2,14.4495
CA-2017-115546,5/14/2017,5/18/2017,Standard Class,AH-10465,Consumer,United States,New York City,New York,10035,East,562.5500000000001,5,0.0,140.8633
CA-2017-115602,12/18/2017,12/24/2017,Standard Class,DJ-13630,Consumer,United States,New York City,New York,10009,East,2888.518,30,0.025,669.7832
CA-2017-115777,8/19/2017,8/24/2017,Standard Class,DO-13645,Consumer,United States,Lawrence,Massachusetts,1841,East,19.44,3,0.0,9.3312
CA-2017-115805,7/31/2017,7/31/2017,Same Day,KW-16435,Consumer,United States,Chicago,Illinois,60653,Central,36.792,1,0.2,4.1391
CA-2017-115882,9/14/2017,9/17/2017,First Class,DB-13555,Corporate,United States,Raleigh,North Carolina,27604,South,1017.136,7,0.2,117.5134
CA-2017-115931,12/22/2017,12/26/2017,Standard Class,JM-15655,Corporate,United States,Carlsbad,New Mexico,88220,West,126.98,15,0.05,26.9093
CA-2017-115994,1/28/2017,1/31/2017,Second Class,BT-11305,Home Office,United States,Costa Mesa,California,92627,West,277.71,6,0.0,39.2283
CA-2017-116113,10/2/2017,10/6/2017,Second Class,JW-15220,Corporate,United States,Montgomery,Alabama,36116,South,10.16,2,0.0,3.4544
CA-2017-116127,6/25/2017,6/27/2017,Second Class,SB-20185,Consumer,United States,New York City,New York,10024,East,400.784,1,0.2,-5.0098
CA-2017-116204,2/11/2017,2/14/2017,Second Class,VW-21775,Corporate,United States,San Francisco,California,94110,West,21.336,7,0.2,7.7343
CA-2017-116225,11/5/2017,11/9/2017,Standard Class,SV-20935,Consumer,United States,New York City,New York,10009,East,390.75,5,0.0,171.93
CA-2017-116288,3/12/2017,3/17/2017,Standard Class,BS-11380,Corporate,United States,San Francisco,California,94122,West,242.94,3,0.0,9.7176
CA-2017-116358,11/2/2017,11/6/2017,Standard Class,KM-16225,Corporate,United States,Overland Park,Kansas,66212,Central,46.019999999999996,9,0.0,18.287399999999998
CA-2017-116498,5/30/2017,6/3/2017,Standard Class,KA-16525,Consumer,United States,San Diego,California,92037,West,35.1,6,0.0,10.179
CA-2017-116519,10/13/2017,10/15/2017,First Class,CR-12730,Consumer,United States,New York City,New York,10009,East,904.9,5,0.0,253.372
CA-2017-116645,11/30/2017,12/4/2017,Standard Class,ME-17725,Consumer,United States,Newark,Delaware,19711,East,155.94,6,0.0,45.2226
CA-2017-116680,9/4/2017,9/6/2017,Second Class,PK-19075,Consumer,United States,San Francisco,California,94122,West,1491.616,14,0.2,96.72879999999999
CA-2017-116715,12/2/2017,12/5/2017,First Class,VW-21775,Corporate,United States,San Francisco,California,94122,West,678.1,13,0.0,208.81019999999998
CA-2017-116855,12/17/2017,12/21/2017,Standard Class,AI-10855,Consumer,United States,Chesapeake,Virginia,23320,South,504.9,5,0.0,80.784
CA-2017-116939,9/25/2017,9/29/2017,Standard Class,AG-10900,Consumer,United States,Richmond,Virginia,23223,South,177.55,5,0.0,47.9385
CA-2017-116946,12/19/2017,12/23/2017,Standard Class,TS-21505,Consumer,United States,Parker,Colorado,80134,West,193.63400000000001,14,0.3666666666666667,-197.232
CA-2017-116953,4/24/2017,4/25/2017,First Class,SV-20935,Consumer,United States,Mesa,Arizona,85204,West,552.0,10,0.2,34.5
CA-2017-116988,6/27/2017,6/29/2017,Second Class,PW-19030,Corporate,United States,Seattle,Washington,98105,West,1433.19,11,0.0,294.3627
CA-2017-117009,9/22/2017,9/28/2017,Standard Class,BK-11260,Consumer,United States,Santa Ana,California,92704,West,21.96,2,0.0,6.1488
CA-2017-117044,9/11/2017,9/13/2017,Second Class,HA-14920,Consumer,United States,Chicago,Illinois,60623,Central,31.072000000000003,10,0.2,9.71
CA-2017-117079,10/23/2017,10/27/2017,Standard Class,JR-15700,Consumer,United States,Jacksonville,Florida,32216,South,863.88,3,0.2,107.985
CA-2017-117114,10/31/2017,11/5/2017,Standard Class,CY-12745,Corporate,United States,Chicago,Illinois,60610,Central,518.68,7,0.2,41.379000000000005
CA-2017-117128,12/5/2017,12/8/2017,Second Class,BF-11080,Consumer,United States,New York City,New York,10024,East,32.67,9,0.0,15.1389
CA-2017-117156,3/21/2017,3/23/2017,Second Class,TB-21055,Consumer,United States,Reading,Pennsylvania,19601,East,8.856,3,0.2,2.8782
CA-2017-117198,8/31/2017,9/5/2017,Standard Class,BG-11035,Consumer,United States,Monroe,Louisiana,71203,South,659.9,2,0.0,217.767
CA-2017-117212,2/26/2017,2/28/2017,Second Class,BT-11530,Home Office,United States,Los Angeles,California,90036,West,2110.72,23,0.08,299.1056
CA-2017-117240,7/23/2017,7/28/2017,Standard Class,CP-12340,Corporate,United States,New York City,New York,10009,East,13.128,3,0.2,4.2666
CA-2017-117401,5/18/2017,5/22/2017,Second Class,PP-18955,Home Office,United States,Springfield,Missouri,65807,Central,865.0,19,0.0,220.95100000000002
CA-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,Home Office,United States,Lakewood,Ohio,44107,East,171.848,7,0.3666666666666667,12.5556
CA-2017-117443,12/23/2017,12/25/2017,Second Class,JB-15400,Corporate,United States,Rockford,Illinois,61107,Central,189.71200000000002,8,0.5,41.6096
CA-2017-117485,9/23/2017,9/29/2017,Standard Class,BD-11320,Consumer,United States,Tulsa,Oklahoma,74133,Central,291.96,4,0.0,102.186
CA-2017-117513,3/3/2017,3/8/2017,Standard Class,BT-11395,Corporate,United States,Los Angeles,California,90004,West,399.672,7,0.2,-14.9877
CA-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,Corporate,United States,San Francisco,California,94122,West,551.038,12,0.1,2.6339999999999995
CA-2017-117646,8/21/2017,8/25/2017,Standard Class,SC-20845,Consumer,United States,Louisville,Colorado,80027,West,266.52,7,0.20000000000000004,29.9409
CA-2017-117653,10/19/2017,10/23/2017,Standard Class,MO-17500,Consumer,United States,Chicago,Illinois,60623,Central,91.275,1,0.5,-67.5435
CA-2017-117667,12/4/2017,12/9/2017,Standard Class,MS-17980,Corporate,United States,Philadelphia,Pennsylvania,19134,East,588.008,24,0.22000000000000003,-20.3828
CA-2017-117695,8/5/2017,8/8/2017,First Class,PW-19030,Corporate,United States,Richmond,Kentucky,40475,South,13.76,2,0.0,6.3296
CA-2017-117702,11/28/2017,12/4/2017,Standard Class,LS-16975,Home Office,United States,Baltimore,Maryland,21215,East,1071.7400000000002,11,0.0,281.054
CA-2017-117807,10/1/2017,10/7/2017,Standard Class,DK-13090,Consumer,United States,Fremont,Nebraska,68025,Central,104.85,1,0.0,50.328
CA-2017-117821,6/12/2017,6/16/2017,Standard Class,HG-15025,Consumer,United States,Marion,Ohio,43302,East,63.92,2,0.2,19.176
CA-2017-117863,5/18/2017,5/23/2017,Standard Class,TS-21340,Consumer,United States,New York City,New York,10024,East,17.608,3,0.1,7.289499999999999
CA-2017-117870,1/27/2017,1/30/2017,Second Class,JH-15820,Consumer,United States,Kent,Ohio,44240,East,193.974,9,0.26666666666666666,-34.2405
CA-2017-117933,12/24/2017,12/29/2017,Standard Class,RF-19840,Consumer,United States,New York City,New York,10024,East,35.91,3,0.0,9.6957
CA-2017-117947,8/18/2017,8/23/2017,Second Class,NG-18355,Corporate,United States,New York City,New York,10011,East,283.774,17,0.04,90.7187
CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,80229,West,306.36,38,0.2,50.2934
CA-2017-118122,11/17/2017,11/24/2017,Standard Class,GG-14650,Corporate,United States,Seattle,Washington,98103,West,13.904,2,0.2,4.5188
CA-2017-118136,9/16/2017,9/17/2017,First Class,BB-10990,Corporate,United States,Inglewood,California,90301,West,14.8,3,0.0,5.612
CA-2017-118213,11/5/2017,11/7/2017,First Class,AB-10060,Home Office,United States,Greenwood,Indiana,46142,Central,240.14999999999998,14,0.0,115.5072
CA-2017-118346,7/23/2017,7/24/2017,First Class,PO-19180,Home Office,United States,Kenosha,Wisconsin,53142,Central,399.95,5,0.0,143.982
CA-2017-118360,4/1/2017,4/7/2017,Standard Class,JC-15775,Consumer,United States,New York City,New York,10011,East,42.93,9,0.0,19.3185
CA-2017-118367,10/28/2017,11/2/2017,Second Class,LO-17170,Corporate,United States,New York City,New York,10035,East,47.98,2,0.0,23.99
CA-2017-118437,6/17/2017,6/21/2017,Second Class,PF-19165,Consumer,United States,Olympia,Washington,98502,West,169.28,4,0.0,50.6437
CA-2017-118521,2/16/2017,2/20/2017,Standard Class,LF-17185,Consumer,United States,New York City,New York,10035,East,37.94,2,0.0,18.2112
CA-2017-118542,12/1/2017,12/5/2017,Standard Class,CC-12550,Consumer,United States,Los Angeles,California,90008,West,55.488,9,0.1,25.444200000000002
CA-2017-118640,7/20/2017,7/26/2017,Standard Class,CS-11950,Consumer,United States,Chicago,Illinois,60610,Central,78.504,3,0.4,2.9992
CA-2017-118668,1/2/2017,1/4/2017,Second Class,FW-14395,Corporate,United States,Los Angeles,California,90032,West,16.59,1,0.0,5.8065
CA-2017-118724,7/21/2017,7/25/2017,Second Class,AR-10825,Corporate,United States,Concord,California,94521,West,1629.712,11,0.1,123.654
CA-2017-118731,11/20/2017,11/22/2017,Second Class,LP-17080,Consumer,United States,San Francisco,California,94110,West,126.656,10,0.1,43.9322
CA-2017-118857,4/15/2017,4/18/2017,First Class,AH-10075,Corporate,United States,Henderson,Nevada,89015,West,196.45,5,0.0,70.722
CA-2017-118864,6/15/2017,6/19/2017,Second Class,KH-16690,Corporate,United States,Los Angeles,California,90032,West,119.96,1,0.2,7.4975
CA-2017-118892,8/17/2017,8/22/2017,Second Class,TP-21415,Consumer,United States,Philadelphia,Pennsylvania,19134,East,4416.174,9,0.3,-630.882
CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,28205,South,105.408,10,0.20000000000000004,20.774800000000003
CA-2017-119011,8/20/2017,8/25/2017,Standard Class,LR-17035,Corporate,United States,San Francisco,California,94109,West,351.65999999999997,12,0.06666666666666667,79.3908
CA-2017-119193,12/22/2017,12/24/2017,First Class,SK-19990,Consumer,United States,Toledo,Ohio,43615,East,631.5989999999999,8,0.55,93.18090000000001
CA-2017-119284,6/15/2017,6/20/2017,Standard Class,TS-21205,Corporate,United States,Nashville,Tennessee,37211,South,2942.784,31,0.2285714285714286,286.35949999999997
CA-2017-119305,11/30/2017,12/4/2017,Standard Class,SW-20275,Consumer,United States,Jackson,Mississippi,39212,South,173.8,5,0.0,43.45
CA-2017-119389,4/17/2017,4/19/2017,First Class,BG-11740,Consumer,United States,Philadelphia,Pennsylvania,19120,East,60.312,3,0.2,5.2773
CA-2017-119424,6/12/2017,6/14/2017,Second Class,SB-20185,Consumer,United States,Kent,Washington,98031,West,91.416,6,0.1,18.328200000000002
CA-2017-119452,3/21/2017,3/27/2017,Standard Class,CL-12565,Consumer,United States,Tulsa,Oklahoma,74133,Central,1805.88,6,0.0,523.7052
CA-2017-119564,12/15/2017,12/20/2017,Standard Class,PL-18925,Home Office,United States,Seattle,Washington,98115,West,22.77,3,0.0,9.7911
CA-2017-119578,12/22/2017,12/27/2017,Second Class,JG-15310,Corporate,United States,Providence,Rhode Island,2908,East,916.14,7,0.0,85.58340000000001
CA-2017-119655,4/20/2017,4/24/2017,Standard Class,CV-12295,Consumer,United States,Detroit,Michigan,48234,Central,183.42000000000002,11,0.0,88.7728
CA-2017-119669,1/24/2017,1/30/2017,Standard Class,TP-21130,Consumer,United States,Smyrna,Georgia,30080,South,5.67,3,0.0,0.1134
